event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nopc,argos:pass-duration,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:sensor-4,argos:valid-location-algorithm,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
14948485921,true,2014-07-10 00:00:00.000,-90.905,28.054,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485922,true,2014-07-11 00:00:00.000,-91.15092187,26.70778019,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485923,true,2014-07-12 00:00:00.000,-91.19431405,26.69305808,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485924,true,2014-07-13 00:00:00.000,-91.43455141,26.71866168,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485925,true,2014-07-14 00:00:00.000,-91.66721037,26.87850168,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485926,true,2014-07-15 00:00:00.000,-91.77600123,26.9982775,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485927,true,2014-07-16 00:00:00.000,-91.78230749,26.97703761,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485928,true,2014-07-17 00:00:00.000,-91.98808318,26.91863085,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485929,true,2014-07-18 00:00:00.000,-91.4822468,27.1560278,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485930,true,2014-07-19 00:00:00.000,-91.12396945,27.21801619,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485931,true,2014-07-20 00:00:00.000,-90.36064517,27.26480553,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485932,true,2014-07-21 00:00:00.000,-89.65288769,27.34955055,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485933,true,2014-07-22 00:00:00.000,-89.25734269,27.52115176,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485934,true,2014-07-23 00:00:00.000,-88.70203633,27.6354549,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485935,true,2014-07-24 00:00:00.000,-88.37979903,27.65720727,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485936,true,2014-07-25 00:00:00.000,-88.459974,27.58108209,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485937,true,2014-07-26 00:00:00.000,-88.22888106,27.6939221,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485938,true,2014-07-27 00:00:00.000,-88.17547349,27.67963752,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485939,true,2014-07-28 00:00:00.000,-88.12336008,27.69861157,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485940,true,2014-07-29 00:00:00.000,-88.24401494,27.65816549,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485941,true,2014-07-30 00:00:00.000,-88.14502162,27.68889683,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485942,true,2014-07-31 00:00:00.000,-88.02510471,27.78551247,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485943,true,2014-08-01 00:00:00.000,-88.0321817,27.69172715,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485944,true,2014-08-02 00:00:00.000,-87.4456835,28.30788126,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485945,true,2014-08-03 00:00:00.000,-86.98206824,28.79521494,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485946,true,2014-08-04 00:00:00.000,-86.86324266,29.26967399,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485947,true,2014-08-05 00:00:00.000,-86.60598556,29.78177559,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485948,true,2014-08-06 00:00:00.000,-86.95816138,29.31235575,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485949,true,2014-08-07 00:00:00.000,-86.6453797,29.08578622,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485950,true,2014-08-08 00:00:00.000,-86.69186252,28.94161771,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485951,true,2014-08-09 00:00:00.000,-86.77151006,28.76775632,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485952,true,2014-08-10 00:00:00.000,-86.51935507,28.27833741,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485953,true,2014-08-11 00:00:00.000,-86.59863526,28.22055149,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485954,true,2014-08-12 00:00:00.000,-86.69973472,28.25320244,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485955,true,2014-08-13 00:00:00.000,-86.66471034,28.26381606,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485956,true,2014-08-14 00:00:00.000,-86.64109324,28.21592523,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485957,true,2014-08-15 00:00:00.000,-86.66617161,28.33088712,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485958,true,2014-08-16 00:00:00.000,-86.57741022,28.61194993,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485959,true,2014-08-17 00:00:00.000,-86.59985494,28.83762154,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485960,true,2014-08-18 00:00:00.000,-86.94442197,29.09501428,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485961,true,2014-08-19 00:00:00.000,-87.20010068,29.21886693,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485962,true,2014-08-20 00:00:00.000,-87.27553644,29.31193503,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485963,true,2014-08-21 00:00:00.000,-87.33079853,29.49443452,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485964,true,2014-08-22 00:00:00.000,-87.40687222,29.53128072,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485965,true,2014-08-23 00:00:00.000,-87.52693964,29.37526598,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485966,true,2014-08-24 00:00:00.000,-87.89917865,29.21371598,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485967,true,2014-08-25 00:00:00.000,-88.25276251,29.09988536,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485968,true,2014-08-26 00:00:00.000,-87.83049638,29.04284932,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485969,true,2014-08-27 00:00:00.000,-87.71788554,28.52509337,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485970,true,2014-08-28 00:00:00.000,-87.53032632,28.81839383,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485971,true,2014-08-29 00:00:00.000,-87.7461459,28.83161297,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485972,true,2014-08-30 00:00:00.000,-87.07081157,28.43268695,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485973,true,2014-08-31 00:00:00.000,-86.89155182,28.07964989,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485974,true,2014-09-01 00:00:00.000,-86.44545436,28.21214795,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485975,true,2014-09-02 00:00:00.000,-86.45215379,28.24308348,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485976,true,2014-09-03 00:00:00.000,-86.3960633,28.24392411,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485977,true,2014-09-04 00:00:00.000,-86.36298964,28.17111297,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485978,true,2014-09-05 00:00:00.000,-86.24791905,28.17833577,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485979,true,2014-09-06 00:00:00.000,-86.20788109,28.15637118,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485980,true,2014-09-07 00:00:00.000,-86.11794089,28.0946486,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485981,true,2014-09-08 00:00:00.000,-86.09780637,28.05961936,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485982,true,2014-09-09 00:00:00.000,-86.23102252,28.2069826,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485983,true,2014-09-10 00:00:00.000,-86.21827274,28.24686799,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485984,true,2014-09-11 00:00:00.000,-86.27489403,28.25053585,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485985,true,2014-09-12 00:00:00.000,-86.36251169,28.30944638,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485986,true,2014-09-13 00:00:00.000,-86.46325249,28.35871613,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485987,true,2014-09-14 00:00:00.000,-86.32085947,28.3029358,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485988,true,2014-09-15 00:00:00.000,-86.09359762,28.43877531,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485989,true,2014-09-16 00:00:00.000,-86.0510521,28.47375765,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485990,true,2014-09-17 00:00:00.000,-86.11451708,28.45212468,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485991,true,2014-09-18 00:00:00.000,-86.0671881,28.30913686,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485992,true,2014-09-19 00:00:00.000,-85.93056035,27.99806794,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485993,true,2014-09-20 00:00:00.000,-85.90338949,27.64806271,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485994,true,2014-09-21 00:00:00.000,-86.21843021,27.14519097,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485995,true,2014-09-22 00:00:00.000,-85.77213915,26.72176727,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485996,true,2014-09-23 00:00:00.000,-85.74053683,26.52977787,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485997,true,2014-09-24 00:00:00.000,-85.77738464,26.36788401,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485998,true,2014-09-25 00:00:00.000,-85.52374441,26.2461572,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948485999,true,2014-09-26 00:00:00.000,-85.31959705,26.14810167,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948486000,true,2014-09-27 00:00:00.000,-85.40274888,26.15164101,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948486001,true,2014-09-28 00:00:00.000,-85.56024258,26.10187572,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948486002,true,2014-09-29 00:00:00.000,-85.46933751,25.86894499,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948486003,true,2014-09-30 00:00:00.000,-85.76151224,25.31280195,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948486004,true,2014-10-01 00:00:00.000,-85.97737096,25.63570962,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948486005,true,2014-10-02 00:00:00.000,-86.14400541,25.66030226,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948486006,true,2014-10-03 00:00:00.000,-86.25063803,25.68908758,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948486007,true,2014-10-04 00:00:00.000,-86.1877839,25.7006025,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948486008,true,2014-10-05 00:00:00.000,-86.15356781,25.62013761,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948486009,true,2014-10-06 00:00:00.000,-86.27087045,25.4183119,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948486010,true,2014-10-07 00:00:00.000,-86.65892788,24.78360314,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948486011,true,2014-10-08 00:00:00.000,-87.09921926,24.06236738,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948486012,true,2014-10-09 00:00:00.000,-86.781308,23.5608632,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948486013,true,2014-10-10 00:00:00.000,-86.69306702,23.17138436,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948486014,true,2014-10-11 00:00:00.000,-86.78222654,22.92638937,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948486015,true,2014-10-12 00:00:00.000,-86.94971355,22.61659131,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948486016,true,2014-10-13 00:00:00.000,-86.62182839,22.4860231,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948486017,true,2014-10-14 00:00:00.000,-86.62025582,22.18764338,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948486018,true,2014-10-15 00:00:00.000,-86.22943963,21.71675902,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948486019,true,2014-10-16 00:00:00.000,-85.26788194,22.09990357,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948486020,true,2014-10-17 00:00:00.000,-84.822,22.095,,,,,,,,,,,,,,,,,,,,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico"
14948486021,true,2009-06-11 00:00:00.000,-90.91475,28.09305,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486022,true,2009-06-12 00:00:00.000,-90.9375,28.0625,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486023,true,2009-06-13 00:00:00.000,-90.8928279,27.96539514,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486024,true,2009-06-14 00:00:00.000,-90.80904313,27.75188103,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486025,true,2009-06-15 00:00:00.000,-90.73005311,27.42771147,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486026,true,2009-06-16 00:00:00.000,-90.71813572,27.21207211,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486027,true,2009-06-17 00:00:00.000,-90.59771399,26.77953544,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486028,true,2009-06-18 00:00:00.000,-90.32494641,26.41023535,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486029,true,2009-06-19 00:00:00.000,-90.15764613,26.17535983,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486030,true,2009-06-20 00:00:00.000,-90.11656696,26.05521427,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486031,true,2009-06-21 00:00:00.000,-90.12489394,25.96852289,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486032,true,2009-06-22 00:00:00.000,-90.11614542,25.86885128,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486033,true,2009-06-23 00:00:00.000,-90.04106321,25.77878435,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486034,true,2009-06-24 00:00:00.000,-90.09768798,25.62392122,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486035,true,2009-06-25 00:00:00.000,-90.03169248,25.41677463,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486036,true,2009-06-26 00:00:00.000,-90.03231729,25.22878106,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486037,true,2009-06-27 00:00:00.000,-90.10137953,25.12695291,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486038,true,2009-06-28 00:00:00.000,-90.15019741,24.94011408,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486039,true,2009-06-29 00:00:00.000,-90.4001279,24.7571588,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486040,true,2009-06-30 00:00:00.000,-90.5325133,24.49745615,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486041,true,2009-07-01 00:00:00.000,-90.60848676,24.33383091,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486042,true,2009-07-02 00:00:00.000,-90.59250952,24.25511555,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486043,true,2009-07-03 00:00:00.000,-90.53586592,24.26163703,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486044,true,2009-07-04 00:00:00.000,-90.54115205,24.38996075,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486045,true,2009-07-05 00:00:00.000,-90.50880439,24.75340727,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486046,true,2009-07-06 00:00:00.000,-90.36820311,25.17485145,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486047,true,2009-07-07 00:00:00.000,-90.18933588,25.52021071,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486048,true,2009-07-08 00:00:00.000,-90.05516117,25.67964507,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486049,true,2009-07-09 00:00:00.000,-90.03265608,25.76852727,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486050,true,2009-07-10 00:00:00.000,-89.89692395,25.85029743,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486051,true,2009-07-11 00:00:00.000,-89.93969283,26.03442832,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486052,true,2009-07-12 00:00:00.000,-89.94983555,26.19595198,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486053,true,2009-07-13 00:00:00.000,-90.00242757,26.38785834,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486054,true,2009-07-14 00:00:00.000,-90.03168833,26.49222357,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486055,true,2009-07-15 00:00:00.000,-90.02658186,26.54325944,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486056,true,2009-07-16 00:00:00.000,-90.00184041,26.55949265,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486057,true,2009-07-17 00:00:00.000,-89.93200216,26.56951653,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486058,true,2009-07-18 00:00:00.000,-89.89920637,26.58498121,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486059,true,2009-07-19 00:00:00.000,-89.85407229,26.67143624,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486060,true,2009-07-20 00:00:00.000,-89.81848835,26.79427389,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486061,true,2009-07-21 00:00:00.000,-89.75778677,27.34484231,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486062,true,2009-07-22 00:00:00.000,-89.67750679,27.65179425,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486063,true,2009-07-23 00:00:00.000,-89.41577529,27.90934606,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486064,true,2009-07-24 00:00:00.000,-88.81248815,28.37926968,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486065,true,2009-07-25 00:00:00.000,-88.23660356,28.70908096,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486066,true,2009-07-26 00:00:00.000,-88.19599866,28.53586395,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486067,true,2009-07-27 00:00:00.000,-88.04821723,28.60883757,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486068,true,2009-07-28 00:00:00.000,-87.94951984,28.70600471,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486069,true,2009-07-29 00:00:00.000,-87.74298172,28.63450292,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486070,true,2009-07-30 00:00:00.000,-87.27916821,28.7548992,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486071,true,2009-07-31 00:00:00.000,-86.3897144,29.42623026,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486072,true,2009-08-01 00:00:00.000,-86.24,29.45,,,,,,,,,,,,,,,,,,,,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico"
14948486073,true,2009-06-11 00:00:00.000,-90.91475,28.09305,,,,,,,,,,,,,,,,,,,,"gps",,"85224","85224","Whale shark movements in Gulf of Mexico"
14948486074,true,2009-06-12 00:00:00.000,-90.98780002,28.01550059,,,,,,,,,,,,,,,,,,,,"gps",,"85224","85224","Whale shark movements in Gulf of Mexico"
14948486075,true,2009-06-13 00:00:00.000,-91.35813862,27.65901422,,,,,,,,,,,,,,,,,,,,"gps",,"85224","85224","Whale shark movements in Gulf of Mexico"
14948486076,true,2009-06-14 00:00:00.000,-91.66373827,27.31554496,,,,,,,,,,,,,,,,,,,,"gps",,"85224","85224","Whale shark movements in Gulf of Mexico"
14948486077,true,2009-06-15 00:00:00.000,-91.86026472,27.18439059,,,,,,,,,,,,,,,,,,,,"gps",,"85224","85224","Whale shark movements in Gulf of Mexico"
14948486078,true,2009-06-16 00:00:00.000,-91.84968404,27.21087519,,,,,,,,,,,,,,,,,,,,"gps",,"85224","85224","Whale shark movements in Gulf of Mexico"
14948486079,true,2009-06-17 00:00:00.000,-91.92815681,27.15408395,,,,,,,,,,,,,,,,,,,,"gps",,"85224","85224","Whale shark movements in Gulf of Mexico"
14948486080,true,2009-06-18 00:00:00.000,-91.90900177,27.1542669,,,,,,,,,,,,,,,,,,,,"gps",,"85224","85224","Whale shark movements in Gulf of Mexico"
14948486081,true,2009-06-19 00:00:00.000,-91.89849425,27.1065248,,,,,,,,,,,,,,,,,,,,"gps",,"85224","85224","Whale shark movements in Gulf of Mexico"
14948486082,true,2009-06-20 00:00:00.000,-91.87046444,27.00729629,,,,,,,,,,,,,,,,,,,,"gps",,"85224","85224","Whale shark movements in Gulf of Mexico"
